carat,cut,color,clarity,depth,table,price,x,y,z,volume,price_per_carat
1.2,Ideal,H,SI1,62.1,56.0,6518,6.83,6.76,4.22,194.841,5431.67
1.22,Ideal,F,SI2,62.5,56.0,6518,6.85,6.81,4.27,199.189,5342.62
1.32,Premium,H,VVS2,61.3,58.0,6520,7.05,7.01,4.31,213.002,4939.39
1.0,Premium,F,VS2,61.9,59.0,6521,6.36,6.41,3.95,161.032,6521.0
2.0,Good,J,I1,63.6,62.0,6521,7.97,7.8,5.02,312.073,3260.5
1.01,Very Good,E,VS2,62.2,58.0,6522,6.36,6.41,3.97,161.847,6457.43
1.01,Very Good,E,VS2,60.4,58.0,6522,6.47,6.6,3.95,168.673,6457.43
1.01,Very Good,E,VS2,63.3,56.0,6522,6.34,6.37,4.02,162.351,6457.43
1.01,Good,E,VS2,58.0,60.0,6522,6.64,6.68,3.86,171.211,6457.43
1.5,Good,J,SI1,64.5,56.0,6523,7.09,7.18,4.6,234.169,4348.67
1.07,Very Good,G,VS2,62.9,59.0,6525,6.49,6.52,4.09,173.068,6098.13
1.13,Ideal,G,VS2,62.7,57.0,6525,6.65,6.68,4.18,185.684,5774.34
1.19,Very Good,F,SI1,60.8,59.0,6526,6.85,6.89,4.18,197.281,5484.03
1.2,Very Good,G,SI1,62.8,60.0,6526,6.71,6.79,4.24,193.178,5438.33
1.2,Very Good,G,SI1,62.8,57.0,6526,6.68,6.73,4.21,189.266,5438.33
1.11,Premium,H,VS2,61.1,59.0,6527,6.66,6.63,4.06,179.273,5880.18
1.04,Ideal,G,VS2,60.8,57.0,6529,6.55,6.57,3.99,171.704,6277.88
1.01,Premium,G,VS1,59.8,59.0,6529,6.55,6.5,3.9,166.042,6464.36
1.01,Very Good,G,VS1,63.2,61.0,6529,6.35,6.33,4.01,161.184,6464.36
1.01,Very Good,G,VS1,63.5,59.0,6529,6.36,6.31,4.02,161.329,6464.36
1.01,Good,G,VS1,63.7,56.0,6529,6.37,6.29,4.03,161.471,6464.36
1.31,Premium,H,SI2,60.8,58.0,6529,7.13,7.08,4.32,218.075,4983.97
1.08,Ideal,G,VS2,62.5,56.0,6530,6.57,6.54,4.1,176.168,6046.3
1.15,Fair,G,VS1,64.6,57.0,6530,6.6,6.5,4.23,181.467,5678.26
1.22,Very Good,F,SI1,63.1,58.0,6530,6.8,6.74,4.27,195.703,5352.46
1.22,Very Good,G,SI2,59.2,61.0,6531,6.99,6.92,4.12,199.288,5353.28
1.09,Ideal,D,SI1,61.3,55.9,6532,6.61,6.65,4.06,178.463,5992.66
1.08,Premium,G,VS2,62.3,58.0,6532,6.54,6.5,4.06,172.591,6048.15
1.08,Premium,G,VS2,60.1,59.0,6532,6.7,6.64,4.01,178.397,6048.15
1.08,Ideal,G,VS2,62.4,55.0,6532,6.62,6.55,4.11,178.214,6048.15
1.08,Premium,G,VS1,61.5,61.0,6532,6.62,6.55,4.05,175.612,6048.15
1.27,Premium,I,VS1,62.2,59.0,6532,6.92,6.87,4.29,203.948,5143.31
1.08,Premium,G,VS2,59.4,59.0,6532,6.75,6.68,3.99,179.909,6048.15
2.0,Fair,F,I1,66.1,57.0,6532,7.84,7.7,5.14,310.292,3266.0
1.08,Premium,G,VS2,62.4,57.0,6532,6.56,6.49,4.07,173.278,6048.15
1.01,Very Good,F,VS2,63.3,57.0,6533,6.41,6.33,4.03,163.518,6468.32
1.01,Premium,F,VS2,61.7,58.0,6533,6.48,6.42,3.98,165.574,6468.32
1.01,Premium,F,VS2,62.2,60.0,6533,6.4,6.37,3.97,161.849,6468.32
1.01,Premium,F,VS2,59.3,62.0,6533,6.48,6.44,3.83,159.83,6468.32
1.01,Premium,F,VS2,59.2,60.0,6533,6.54,6.51,3.86,164.341,6468.32
1.01,Ideal,F,VS2,62.0,56.0,6533,6.51,6.46,4.02,169.059,6468.32
1.01,Premium,F,VS2,62.8,59.0,6533,6.41,6.33,4.0,162.301,6468.32
1.01,Very Good,F,VS2,63.1,60.0,6533,6.39,6.36,4.02,163.374,6468.32
1.1,Ideal,G,VS2,62.0,56.0,6534,6.6,6.68,4.12,181.643,5940.0
1.1,Premium,G,VS2,60.2,58.0,6534,6.71,6.75,4.05,183.435,5940.0
1.2,Very Good,E,SI1,61.8,56.0,6534,6.75,6.82,4.19,192.887,5445.0
1.11,Premium,G,VS2,61.4,58.0,6534,6.7,6.66,4.1,182.95,5886.49
2.21,Premium,H,I1,62.2,58.0,6535,8.31,8.27,5.16,354.614,2957.01
1.0,Ideal,H,VVS1,61.5,59.0,6535,6.37,6.41,3.93,160.469,6535.0
1.1,Ideal,G,VS1,61.3,54.0,6535,6.69,6.65,4.09,181.958,5940.91
1.29,Very Good,I,VS2,61.8,58.0,6537,6.94,6.98,4.3,208.297,5067.44
1.03,Very Good,G,VS1,62.2,57.0,6539,6.42,6.47,4.01,166.565,6348.54
1.03,Very Good,G,VS1,63.0,56.0,6539,6.43,6.46,4.06,168.643,6348.54
1.08,Ideal,D,SI1,62.7,57.0,6539,6.52,6.56,4.1,175.362,6054.63
1.08,Ideal,D,SI1,60.3,57.0,6539,6.68,6.71,4.04,181.084,6054.63
1.01,Very Good,F,VS2,63.2,59.0,6540,6.3,6.36,4.0,160.272,6475.25
0.3,Premium,H,VS2,62.9,59.0,608,4.3,4.26,2.69,49.275,2026.67
0.3,Very Good,H,VS2,63.5,58.0,608,4.27,4.24,2.7,48.883,2026.67
0.3,Premium,H,VS2,63.0,59.0,608,4.29,4.25,2.69,49.045,2026.67
0.3,Premium,H,VS2,62.7,59.0,608,4.26,4.22,2.66,47.819,2026.67
0.3,Premium,H,VS2,62.7,59.0,608,4.27,4.22,2.66,47.932,2026.67
0.3,Premium,H,VS2,62.6,58.0,608,4.28,4.22,2.66,48.044,2026.67
0.3,Premium,H,VS2,62.5,59.0,608,4.28,4.23,2.66,48.158,2026.67
0.3,Very Good,H,VS2,63.5,59.0,608,4.27,4.2,2.69,48.242,2026.67
0.3,Good,D,VS2,64.1,57.0,608,4.25,4.21,2.71,48.489,2026.67
0.3,Premium,H,VS2,61.1,61.0,608,4.32,4.29,2.63,48.741,2026.67
0.32,Ideal,E,VS2,61.4,57.0,608,4.4,4.46,2.72,53.377,1900.0
0.33,Premium,D,SI1,60.1,59.0,608,4.46,4.49,2.69,53.868,1842.42
0.33,Ideal,D,SI1,62.5,54.0,608,4.43,4.44,2.77,54.484,1842.42
0.33,Premium,D,SI1,60.3,58.0,608,4.47,4.49,2.7,54.19,1842.42
0.33,Very Good,I,VVS1,61.7,61.0,608,4.43,4.45,2.74,54.015,1842.42
0.33,Ideal,D,SI1,62.4,54.0,608,4.41,4.44,2.76,54.042,1842.42
0.33,Very Good,D,SI1,60.0,59.0,608,4.47,4.5,2.69,54.109,1842.42
0.33,Premium,I,VVS1,61.9,60.0,608,4.41,4.44,2.74,53.65,1842.42
0.33,Very Good,D,SI1,61.5,60.0,608,4.41,4.44,2.72,53.259,1842.42
0.33,Ideal,D,SI1,62.7,55.0,608,4.4,4.44,2.77,54.115,1842.42
0.33,Premium,D,SI1,60.4,60.0,608,4.41,4.46,2.68,52.712,1842.42
0.33,Ideal,D,SI1,61.3,56.0,608,4.44,4.46,2.73,54.061,1842.42
0.33,Very Good,D,SI1,62.8,56.0,608,4.39,4.43,2.77,53.87,1842.42
0.33,Very Good,I,VVS1,62.5,61.0,608,4.38,4.42,2.75,53.239,1842.42
0.33,Very Good,D,SI1,62.8,55.0,608,4.41,4.45,2.78,54.556,1842.42
0.28,Ideal,D,VVS1,61.7,57.0,608,4.2,4.23,2.6,46.192,2171.43
0.28,Very Good,E,VVS2,58.7,60.0,608,4.31,4.34,2.54,47.512,2171.43
0.33,Very Good,I,VVS1,58.9,61.0,609,4.52,4.55,2.67,54.911,1845.45
0.29,Very Good,F,VVS1,59.8,61.0,609,4.31,4.35,2.59,48.559,2100.0
0.29,Very Good,E,VVS1,59.5,61.0,609,4.29,4.31,2.56,47.334,2100.0
1.18,Ideal,I,VS1,62.6,55.3,6541,6.73,6.79,4.24,193.754,5543.22
1.32,Premium,F,SI2,60.6,60.0,6541,7.05,7.1,4.29,214.736,4955.3
1.04,Very Good,G,VS1,63.2,56.0,6541,6.39,6.46,4.06,167.594,6289.42
1.22,Ideal,H,SI1,62.2,56.0,6541,6.84,6.89,4.27,201.235,5361.48
1.04,Ideal,G,VS2,62.8,56.0,6542,6.48,6.42,4.05,168.486,6290.38
1.23,Very Good,H,SI1,62.3,58.0,6542,6.79,6.83,4.24,196.633,5318.7
1.32,Premium,G,SI1,62.1,59.0,6542,7.03,6.99,4.35,213.758,4956.06
1.18,Premium,F,SI1,62.3,59.0,6542,6.75,6.67,4.18,188.194,5544.07
1.03,Good,F,VS2,63.9,59.0,6543,6.35,6.38,4.07,164.888,6352.43
1.03,Ideal,F,VS2,59.1,55.0,6543,6.6,6.69,3.93,173.525,6352.43
1.27,Ideal,E,VS2,61.8,55.0,6543,7.03,6.92,4.31,209.671,5151.97
1.27,Ideal,F,VS2,62.8,56.0,6543,6.9,6.86,4.32,204.483,5151.97
1.39,Ideal,I,SI2,61.6,55.0,6544,7.14,7.18,4.41,226.08,4707.91
1.52,Premium,H,SI2,60.7,60.0,6544,7.55,7.32,4.5,248.697,4305.26
1.05,Very Good,F,VS2,62.0,56.0,6545,6.48,6.52,4.03,170.266,6233.33
1.25,Premium,I,VS1,60.4,59.0,6545,6.94,7.01,4.21,204.814,5236.0
1.23,Good,G,SI1,63.1,56.0,6545,6.78,6.81,4.29,198.077,5321.14
1.09,Very Good,G,VS1,62.5,59.0,6546,6.56,6.59,4.11,177.677,6005.5
1.51,Very Good,J,SI2,61.9,59.0,6546,7.26,7.31,4.51,239.348,4335.1
1.26,Very Good,H,SI1,60.6,60.0,6546,6.97,7.0,4.23,206.382,5195.24
1.43,Ideal,J,SI1,62.1,58.0,6546,7.23,7.16,4.47,231.398,4577.62
1.2,Premium,H,VS2,60.6,58.0,6547,6.82,6.88,4.15,194.725,5455.83
1.06,Ideal,G,VS2,61.1,57.0,6548,6.56,6.59,4.02,173.786,6177.36
1.28,Ideal,G,SI2,61.1,58.0,6548,6.98,7.03,4.28,210.017,5115.62
0.63,Ideal,D,IF,62.5,55.0,6549,5.47,5.5,3.43,103.192,10395.24
1.21,Very Good,G,SI1,61.2,58.0,6549,6.84,6.91,4.21,198.983,5412.4
1.3,Ideal,H,SI2,61.1,57.0,6552,7.09,7.04,4.32,215.627,5040.0
1.01,Very Good,E,VS2,62.9,57.0,6552,6.34,6.42,4.01,163.218,6487.13
1.5,Fair,G,SI2,68.5,66.0,6552,6.87,6.76,4.67,216.88,4368.0
1.0,Good,F,VS1,57.8,59.0,6552,6.57,6.59,3.8,164.526,6552.0
1.0,Premium,G,VS1,59.1,61.0,6552,6.54,6.48,3.85,163.16,6552.0
1.5,Good,G,SI2,63.6,58.0,6552,7.19,7.09,4.54,231.436,4368.0
1.0,Very Good,G,VS1,63.2,58.0,6552,6.32,6.27,3.98,157.713,6552.0
1.52,Premium,F,SI2,60.7,61.0,6554,7.47,7.36,4.5,247.406,4311.84
1.15,Premium,G,VS2,62.6,58.0,6557,6.68,6.71,4.19,187.808,5701.74
1.23,Ideal,D,SI1,60.9,54.0,6557,7.01,6.96,4.25,207.356,5330.89
1.03,Ideal,G,VS2,61.8,56.0,6557,6.47,6.5,4.01,168.641,6366.02
1.2,Very Good,I,VVS2,59.9,55.0,6558,6.88,6.94,4.14,197.673,5465.0
1.17,Ideal,H,VS2,62.4,58.0,6558,6.73,6.71,4.19,189.213,5605.13
1.03,Ideal,G,VS1,62.1,57.0,6558,6.44,6.47,4.01,167.084,6366.99
1.07,Ideal,G,VS2,62.3,57.0,6558,6.58,6.54,4.09,176.006,6128.97
1.27,Very Good,I,SI1,60.7,61.0,6559,6.97,6.91,4.21,202.765,5164.57
1.21,Good,G,VVS2,63.8,55.0,6559,6.74,6.65,4.28,191.834,5420.66
1.22,Ideal,G,SI1,61.6,57.0,6559,6.89,6.81,4.22,198.006,5376.23
1.3,Ideal,F,SI2,62.2,56.0,6559,7.0,6.96,4.34,211.445,5045.38
1.03,Ideal,H,VVS2,62.4,53.0,6560,6.45,6.51,4.05,170.057,6368.93
1.08,Ideal,G,VS2,62.5,57.0,6561,6.56,6.6,4.11,177.947,6075.0
1.07,Ideal,E,SI1,61.4,55.0,6561,6.57,6.62,4.05,176.148,6131.78
1.13,Premium,G,VS2,60.1,59.0,6561,6.82,6.75,4.08,187.823,5806.19
1.05,Ideal,G,VS2,61.9,57.0,6562,6.47,6.51,4.03,169.742,6249.52
1.08,Ideal,H,VS1,62.0,55.0,6562,6.56,6.6,4.08,176.648,6075.93
1.24,Premium,G,SI1,60.5,58.0,6562,7.1,7.05,4.13,206.727,5291.94
1.01,Very Good,D,VS2,59.8,60.0,6563,6.42,6.46,3.85,159.672,6498.02
1.13,Ideal,E,SI1,62.2,55.0,6563,6.66,6.69,4.15,184.905,5807.96
1.02,Ideal,G,VS1,62.2,57.0,6563,6.43,6.47,4.01,166.824,6434.31
1.11,Very Good,E,SI1,62.4,57.0,6563,6.58,6.6,4.11,178.489,5912.61
1.01,Good,D,VS2,62.5,62.0,6563,6.26,6.34,3.94,156.372,6498.02
1.04,Premium,G,VS2,61.0,59.0,6564,6.53,6.42,3.95,165.594,6311.54
1.23,Very Good,I,VS1,63.1,58.0,6564,6.77,6.91,4.32,202.093,5336.59
2.22,Fair,H,I1,70.1,55.0,6564,7.77,7.74,5.44,327.161,2956.76
1.33,Premium,G,SI2,60.3,58.0,6565,7.16,7.19,4.33,222.91,4936.09
1.06,Ideal,D,SI1,61.5,56.0,6565,6.58,6.55,4.04,174.12,6193.4
1.21,Very Good,H,SI1,63.5,60.0,6566,6.65,6.61,4.21,185.057,5426.45
1.26,Very Good,I,VS1,61.8,61.0,6566,6.9,6.95,4.28,205.247,5211.11
1.28,Very Good,F,SI1,63.0,56.0,6566,6.9,7.03,4.39,212.946,5129.69
1.21,Premium,H,SI1,60.5,59.0,6566,6.96,6.89,4.19,200.929,5426.45
1.21,Premium,H,SI1,62.4,56.0,6566,6.83,6.79,4.25,197.097,5426.45
1.0,Good,D,SI1,59.9,62.0,6568,6.41,6.45,3.85,159.176,6568.0
1.02,Very Good,G,VS2,61.9,54.0,6569,6.45,6.48,4.0,167.184,6440.2
1.2,Very Good,H,SI1,62.3,57.0,6569,6.78,6.76,4.22,193.414,5474.17
1.2,Ideal,H,SI1,61.2,60.0,6569,6.87,6.82,4.19,196.316,5474.17
1.2,Ideal,H,SI1,62.2,58.0,6569,6.81,6.77,4.22,194.558,5474.17
1.09,Very Good,G,VS1,59.7,63.0,6570,6.74,6.65,4.0,179.284,6027.52
1.35,Very Good,I,SI1,59.5,58.0,6573,7.28,7.17,4.3,224.45,4868.89
1.21,Premium,H,SI1,59.8,58.0,6573,6.95,6.9,4.14,198.534,5432.23
1.21,Ideal,H,SI1,62.1,59.0,6573,6.81,6.75,4.21,193.523,5432.23
1.31,Ideal,I,VS1,64.3,59.0,6573,6.87,6.84,4.41,207.229,5017.56
1.01,Very Good,E,VS2,60.4,57.0,6577,6.45,6.49,3.91,163.675,6511.88
1.23,Premium,H,VS2,60.6,59.0,6577,6.94,6.89,4.19,200.352,5347.15
1.35,Premium,I,SI1,59.2,59.0,6577,7.24,7.18,4.27,221.968,4871.85
1.2,Ideal,H,SI1,61.9,56.0,6578,6.78,6.82,4.21,194.669,5481.67
1.43,Very Good,J,VS2,62.8,56.0,6579,7.13,7.19,4.5,230.691,4600.7
1.01,Ideal,D,SI1,63.0,56.0,6579,6.36,6.41,4.02,163.886,6513.86
1.11,Premium,D,VS2,59.5,60.0,6579,6.77,6.7,4.01,181.89,5927.03
1.28,Premium,H,SI1,62.7,58.0,6580,6.88,6.94,4.33,206.745,5140.62
1.28,Premium,H,SI1,59.9,59.0,6580,7.05,7.08,4.23,211.136,5140.62
1.25,Ideal,G,SI1,62.5,54.0,6580,6.88,6.85,4.29,202.179,5264.0
1.02,Very Good,E,VS2,63.2,60.0,6580,6.34,6.29,3.99,159.116,6450.98
1.02,Premium,E,VS2,61.6,60.0,6580,6.51,6.42,3.98,166.341,6450.98
1.2,Very Good,G,VS2,63.3,57.0,6580,6.69,6.64,4.22,187.459,5483.33
1.0,Ideal,F,VS2,61.7,54.0,6580,6.42,6.39,3.95,162.044,6580.0
1.2,Ideal,I,VVS2,61.5,57.0,6581,6.91,6.82,4.22,198.873,5484.17
1.34,Premium,G,SI2,62.2,56.0,6581,7.08,7.0,4.38,217.073,4911.19
1.02,Very Good,E,VS2,63.3,57.0,6582,6.37,6.43,4.05,165.884,6452.94
1.06,Premium,G,VS2,60.9,57.0,6582,6.65,6.61,4.04,177.584,6209.43
1.28,Premium,I,VS1,61.1,61.0,6583,7.01,6.96,4.27,208.332,5142.97
1.34,Premium,G,SI2,61.7,58.0,6583,7.1,7.04,4.36,217.93,4912.69
1.2,Ideal,H,VS2,62.6,56.0,6586,6.76,6.73,4.22,191.988,5488.33
1.08,Ideal,G,VS2,61.3,56.0,6586,6.59,6.62,4.05,176.684,6098.15
1.2,Premium,G,SI1,62.3,59.0,6586,6.84,6.75,4.23,195.299,5488.33
1.1,Ideal,H,VS1,62.3,55.0,6586,6.57,6.61,4.1,178.054,5987.27
1.05,Ideal,G,VS2,61.8,57.0,6586,6.53,6.48,4.02,170.104,6272.38
1.05,Very Good,E,VS2,63.5,57.0,6586,6.51,6.46,4.12,173.265,6272.38
1.01,Premium,F,VS2,61.6,59.0,6587,6.39,6.43,3.95,162.296,6521.78
1.01,Ideal,G,VS2,62.1,58.0,6587,6.38,6.43,3.98,163.273,6521.78
1.07,Ideal,D,SI1,60.7,57.0,6587,6.61,6.64,4.02,176.439,6156.07
1.29,Premium,H,SI1,61.6,57.0,6588,7.02,6.97,4.31,210.886,5106.98
1.29,Premium,H,SI1,62.9,59.0,6588,7.0,6.84,4.35,208.278,5106.98
1.2,Ideal,H,SI1,61.9,54.0,6588,6.83,6.9,4.25,200.29,5490.0
1.2,Premium,H,SI1,59.5,58.0,6588,7.02,6.97,4.16,203.546,5490.0
1.29,Ideal,H,SI1,61.6,57.0,6588,7.0,6.95,4.3,209.195,5106.98
1.04,Ideal,G,VS2,62.5,57.0,6589,6.46,6.49,4.05,169.798,6335.58
1.04,Premium,G,VS2,60.1,59.0,6589,6.56,6.59,3.95,170.76,6335.58
1.11,Premium,F,VS2,63.0,56.0,6589,6.62,6.49,4.15,178.3,5936.04
1.02,Ideal,G,VS2,62.6,56.0,6591,6.4,6.44,4.02,165.688,6461.76
1.09,Premium,G,VS2,59.7,58.0,6592,6.74,6.7,4.01,181.084,6047.71
2.01,Very Good,H,I1,58.1,63.0,6592,8.3,8.19,4.79,325.61,3279.6
1.11,Very Good,G,VS2,62.2,55.0,6593,6.61,6.67,4.13,182.086,5939.64
1.11,Very Good,G,VS2,60.8,58.0,6593,6.65,6.7,4.06,180.893,5939.64
1.28,Premium,H,SI1,62.0,62.0,6595,6.93,6.87,4.28,203.767,5152.34
1.06,Very Good,G,VS1,63.4,57.0,6595,6.48,6.45,4.1,171.364,6221.7
1.51,Fair,D,SI2,66.2,54.0,6596,7.19,7.08,4.72,240.273,4368.21
1.36,Very Good,F,SI1,62.8,53.0,6597,7.05,7.1,4.45,222.745,4850.74
1.02,Very Good,D,VS2,62.3,57.0,6597,6.41,6.47,4.01,166.306,6467.65
2.1,Fair,G,I1,67.4,59.0,6597,7.82,7.76,5.24,317.98,3141.43
2.1,Fair,G,I1,64.6,58.0,6597,8.05,8.01,5.19,334.654,3141.43
1.26,Ideal,H,SI2,61.8,54.0,6597,6.95,6.99,4.31,209.382,5235.71
1.26,Ideal,I,SI1,62.6,57.0,6597,6.89,6.92,4.32,205.972,5235.71
1.02,Very Good,F,VS2,63.3,59.0,6597,6.4,6.37,4.04,164.703,6467.65
1.02,Ideal,F,VS2,62.7,54.0,6597,6.5,6.42,4.05,169.006,6467.65
1.53,Very Good,H,SI2,60.6,63.0,6597,7.43,7.38,4.49,246.202,4311.76
1.02,Premium,F,VS2,61.3,58.0,6597,6.54,6.42,3.97,166.688,6467.65
1.01,Very Good,F,VS2,60.0,63.0,6598,6.46,6.48,3.88,162.42,6532.67
1.0,Ideal,E,VS2,61.6,57.0,6600,6.38,6.44,3.95,162.294,6600.0
1.0,Premium,E,VS2,62.7,59.0,6600,6.31,6.38,3.98,160.226,6600.0
1.0,Very Good,E,VS2,62.8,60.0,6600,6.32,6.36,3.98,159.977,6600.0
1.0,Premium,E,VS2,60.0,60.0,6600,6.43,6.43,3.89,160.832,6600.0
1.0,Premium,E,VS2,61.5,58.0,6600,6.39,6.42,3.94,161.634,6600.0
1.0,Very Good,E,VS2,62.8,57.0,6600,6.34,6.37,3.99,161.139,6600.0
1.0,Premium,E,VS2,61.8,59.0,6600,6.38,6.41,3.95,161.538,6600.0
1.0,Very Good,E,VS2,62.1,59.0,6600,6.34,6.38,3.95,159.774,6600.0
1.31,Premium,H,SI2,61.4,59.0,6602,6.99,6.96,4.28,208.224,5039.69
1.2,Very Good,D,SI2,62.9,59.0,6602,6.7,6.75,4.23,191.302,5501.67
1.31,Ideal,H,SI2,62.2,57.0,6602,7.0,6.96,4.34,211.445,5039.69
1.33,Very Good,G,SI2,62.0,59.0,6603,7.1,7.04,4.38,218.93,4964.66
1.05,Ideal,G,VS2,60.8,57.0,6604,6.65,6.58,4.02,175.903,6289.52
1.05,Ideal,G,VS2,62.8,57.0,6604,6.49,6.45,4.06,169.954,6289.52
1.2,Premium,F,SI1,60.2,58.0,6604,6.9,6.86,4.14,195.963,5503.33
1.26,Ideal,G,VS1,62.3,57.0,6604,6.93,6.87,4.3,204.719,5241.27
1.05,Ideal,G,VS2,61.9,56.0,6604,6.56,6.52,4.05,173.223,6289.52
1.04,Good,F,VS2,63.7,58.0,6606,6.34,6.43,4.07,165.918,6351.92
1.0,Premium,G,VS1,62.4,59.0,6606,6.35,6.4,3.98,161.747,6606.0
1.01,Premium,E,VS2,62.4,60.0,6606,6.43,6.39,4.0,164.351,6540.59
1.01,Good,E,VS2,56.7,61.0,6606,6.71,6.66,3.79,169.37,6540.59
1.01,Premium,E,VS2,60.8,60.0,6606,6.46,6.43,3.92,162.828,6540.59
1.01,Premium,E,VS2,62.5,58.0,6606,6.44,6.4,4.01,165.276,6540.59
1.01,Premium,E,VS2,62.9,59.0,6606,6.36,6.3,3.98,159.471,6540.59
1.21,Premium,H,VS1,61.9,60.0,6607,6.88,6.78,4.23,197.314,5460.33
1.22,Very Good,D,SI2,59.0,58.0,6607,6.96,7.08,4.14,204.006,5415.57
1.0,Ideal,H,VVS2,62.9,55.0,6607,6.34,6.39,4.0,162.05,6607.0
0.63,Ideal,D,IF,62.5,55.0,6607,5.5,5.47,3.43,103.192,10487.3
1.25,Ideal,G,SI1,60.4,57.0,6608,7.03,7.0,4.24,208.65,5286.4
1.22,Premium,H,VS2,62.3,58.0,6608,6.85,6.77,4.24,196.628,5416.39
1.0,Premium,F,VS2,61.7,56.0,6608,6.48,6.39,3.97,164.387,6608.0
1.0,Premium,F,VS2,62.7,58.0,6608,6.4,6.33,3.99,161.643,6608.0
1.37,Very Good,G,SI2,62.8,57.0,6609,7.06,7.12,4.45,223.689,4824.09
1.07,Very Good,G,VS1,58.6,60.0,6610,6.65,6.76,3.93,176.669,6177.57
1.03,Ideal,D,SI1,61.3,56.0,6610,6.48,6.54,3.99,169.093,6417.48
1.27,Premium,I,VS1,59.5,61.0,6611,7.08,7.04,4.2,209.341,5205.51
1.0,Ideal,G,VS2,62.1,57.0,6612,6.42,6.37,3.97,162.355,6612.0
1.02,Very Good,E,VS2,59.2,58.0,6612,6.52,6.58,3.88,166.458,6482.35
1.01,Good,D,VS1,61.1,56.0,6612,6.36,6.43,3.91,159.899,6546.53
1.01,Very Good,G,VS1,59.1,58.0,6613,6.56,6.63,3.9,169.622,6547.52
1.01,Very Good,G,VS1,62.2,53.0,6613,6.48,6.54,4.05,171.636,6547.52
1.02,Ideal,H,VVS2,62.0,56.0,6613,6.42,6.45,3.99,165.222,6483.33
1.01,Good,G,VS1,57.7,63.0,6613,6.55,6.65,3.81,165.954,6547.52
1.02,Ideal,F,VS2,62.7,57.0,6614,6.44,6.47,4.05,168.751,6484.31
1.33,Premium,H,VS2,59.9,60.0,6614,7.13,7.09,4.26,215.35,4972.93
1.1,Ideal,H,VVS2,59.7,58.0,6616,6.76,6.7,4.01,181.621,6014.55
1.31,Ideal,I,VS1,62.1,56.0,6617,7.01,7.04,4.36,215.168,5051.15
1.04,Ideal,G,VS2,61.6,55.0,6617,6.51,6.55,4.02,171.415,6362.5
1.09,Ideal,G,VS2,60.9,57.0,6617,6.69,6.72,4.08,183.424,6070.64
1.23,Ideal,H,SI1,62.4,54.0,6617,6.83,6.89,4.28,201.411,5379.67
1.01,Premium,G,VS1,62.3,59.0,6618,6.42,6.38,3.99,163.429,6552.48
1.01,Very Good,G,VS1,63.2,58.0,6618,6.38,6.34,4.02,162.606,6552.48
1.01,Premium,G,VS1,62.8,59.0,6618,6.37,6.34,3.99,161.139,6552.48
1.01,Premium,G,VS1,62.6,59.0,6618,6.43,6.38,4.01,164.504,6552.48
1.01,Ideal,G,VS1,61.8,57.0,6618,6.45,6.4,3.97,163.882,6552.48
1.01,Good,G,VS1,63.7,57.0,6618,6.37,6.32,4.04,162.644,6552.48
1.01,Ideal,G,VS1,61.2,57.0,6618,6.47,6.41,3.94,163.402,6552.48
1.01,Premium,G,VS1,60.2,59.0,6618,6.58,6.51,3.94,168.773,6552.48
1.01,Premium,G,VS1,62.7,58.0,6618,6.41,6.38,4.01,163.992,6552.48
1.01,Premium,G,VS1,62.6,59.0,6618,6.46,6.38,4.02,165.683,6552.48
1.01,Ideal,G,VS2,61.4,58.0,6618,6.47,6.44,3.97,165.417,6552.48
1.0,Very Good,F,VS2,61.1,60.0,6619,6.36,6.43,3.91,159.899,6619.0
1.2,Ideal,D,SI2,61.7,56.0,6619,6.81,6.88,4.22,197.719,5515.83
1.04,Ideal,H,VVS2,62.2,55.0,6619,6.48,6.52,4.04,170.688,6364.42
1.14,Premium,G,VS2,61.2,58.0,6619,6.75,6.71,4.12,186.605,5806.14
1.06,Ideal,H,VS2,62.3,53.0,6619,6.58,6.56,4.09,176.544,6244.34
1.21,Ideal,H,SI1,60.3,60.0,6620,6.9,6.87,4.15,196.722,5471.07
1.22,Premium,H,SI1,62.0,58.0,6620,6.81,6.76,4.21,193.81,5426.23
1.1,Ideal,F,SI1,61.6,54.0,6621,6.66,6.69,4.11,183.123,6019.09
1.01,Very Good,E,VS2,59.9,57.0,6622,6.52,6.57,3.92,167.919,6556.44
1.02,Very Good,G,VS1,62.4,58.0,6622,6.37,6.42,3.99,163.173,6492.16
1.08,Premium,D,SI1,62.8,58.0,6623,6.62,6.51,4.12,177.556,6132.41
1.08,Very Good,H,VVS1,63.1,57.0,6623,6.57,6.52,4.13,176.914,6132.41
1.24,Very Good,H,SI1,62.4,58.0,6625,6.93,6.82,4.29,202.757,5342.74
1.01,Good,F,VS1,61.8,57.0,6626,6.34,6.44,3.95,161.277,6560.4
1.02,Premium,F,VS2,61.8,56.0,6626,6.54,6.46,4.02,169.839,6496.08
1.36,Premium,J,VS2,61.9,59.0,6626,7.09,7.06,4.38,219.243,4872.06
1.2,Premium,H,VS1,61.3,58.0,6626,6.85,6.81,4.19,195.457,5521.67
1.06,Very Good,F,VS2,62.7,55.0,6627,6.54,6.5,4.09,173.866,6251.89
1.03,Premium,G,VS1,62.2,59.0,6628,6.41,6.46,4.0,165.634,6434.95
1.03,Very Good,G,VS1,60.7,58.0,6628,6.5,6.55,3.96,168.597,6434.95
